gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,Yes,No,38,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),38.36,1457.68,No
Female,0,Yes,No,12,Yes,Yes,No,One year,No,Mailed check,117.72,1478.53,Yes
Male,0,Yes,No,15,Yes,No,DSL,One year,Yes,Credit card (automatic),111.78,1676.7,No
Male,0,No,No,43,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.64,1489.52,No
Male,0,No,No,70,Yes,No,Fiber optic,Two year,No,Credit card (automatic),75.0,5291.51,No
Male,0,Yes,No,26,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),74.66,1985.31,No
Female,0,No,No,44,Yes,No,DSL,One year,No,Electronic check,63.14,2778.16,No
Male,0,Yes,No,34,Yes,No,DSL,Month-to-month,No,Electronic check,118.4,4161.0,No
Female,0,No,No,27,No,Yes,DSL,Month-to-month,Yes,Mailed check,24.08,650.16,No
Male,0,No,Yes,6,Yes,No,DSL,One year,Yes,Credit card (automatic),81.98,505.8,No
Male,0,No,No,61,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,38.94,2375.34,No
Male,0,Yes,No,50,Yes,No,No,Month-to-month,No,Credit card (automatic),71.79,3696.26,No
Female,1,Yes,No,45,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,97.53,4453.32,Yes
Male,0,No,Yes,19,Yes,Yes,Fiber optic,One year,Yes,Mailed check,43.17,925.61,No
Female,1,Yes,No,37,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),58.12,2174.1,Yes
Female,0,Yes,No,60,Yes,No,No,Month-to-month,Yes,Electronic check,114.98,6944.41,No
Female,0,No,No,31,Yes,Yes,No,One year,No,Bank transfer (automatic),95.67,2965.77,No
Female,0,Yes,No,25,Yes,Yes,DSL,Month-to-month,No,Mailed check,76.42,1910.5,No
Female,0,No,No,57,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.64,2362.13,No
Female,0,No,Yes,38,Yes,No phone service,Fiber optic,Month-to-month,No,Credit card (automatic),61.38,2348.35,No
Female,0,No,Yes,19,Yes,No,No,Month-to-month,No,Mailed check,96.95,1847.34,Yes
Female,0,Yes,No,49,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),101.7,4983.3,No
Female,1,No,No,51,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,42.95,2248.72,No
Male,0,No,Yes,21,Yes,No,DSL,Month-to-month,No,Electronic check,85.53,1853.69,Yes
Male,0,Yes,Yes,52,Yes,No,DSL,Month-to-month,No,Mailed check,27.69,1491.99,No
Male,0,Yes,Yes,65,Yes,No,Fiber optic,Month-to-month,No,Mailed check,20.37,1338.65,No
Male,0,Yes,No,42,Yes,Yes,No,Month-to-month,Yes,Mailed check,73.96,3106.83,No
Male,0,Yes,Yes,22,Yes,No,Fiber optic,One year,No,Credit card (automatic),40.89,955.79,No
Female,0,No,No,63,Yes,No,DSL,Month-to-month,Yes,Electronic check,26.05,1687.99,No
Female,1,Yes,No,8,Yes,No,No,Month-to-month,No,Credit card (automatic),92.44,739.52,Yes
Female,0,Yes,Yes,6,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),68.79,428.56,Yes
Female,0,Yes,No,40,No,No,DSL,Two year,No,Electronic check,99.22,4001.7,No
Female,0,Yes,Yes,53,No,No,DSL,Month-to-month,No,Mailed check,85.72,4543.16,No
Female,1,No,No,64,No,Yes,DSL,Month-to-month,Yes,Mailed check,92.44,5961.33,No
Female,0,Yes,Yes,1,Yes,Yes,No,One year,No,Mailed check,49.35,85.23,No
Male,0,No,No,3,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.85,134.55,No
Male,0,Yes,No,31,Yes,No phone service,DSL,Two year,No,Bank transfer (automatic),79.29,2457.99,No
Male,0,No,Yes,1,Yes,Yes,DSL,One year,Yes,Mailed check,38.41,67.72,No
Male,0,No,Yes,63,Yes,No,No,Month-to-month,No,Mailed check,101.17,6471.94,No
Female,0,Yes,No,13,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.34,940.19,Yes
Female,0,No,Yes,19,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),41.15,813.92,Yes
Female,0,Yes,No,48,Yes,No,Fiber optic,One year,Yes,Electronic check,81.77,3924.96,No
Male,0,No,No,7,Yes,No,DSL,Two year,Yes,Electronic check,114.39,800.73,Yes
Female,0,No,No,62,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),26.37,1634.94,Yes
Female,0,No,No,45,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),29.15,1311.75,No
Female,0,Yes,No,20,Yes,No,No,Two year,Yes,Credit card (automatic),104.07,2103.39,No
Male,0,No,No,31,No,No phone service,Fiber optic,Month-to-month,Yes,Mailed check,29.18,924.65,Yes
Female,0,Yes,No,7,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),22.02,154.14,No
Male,0,No,Yes,15,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),53.49,802.35,No
Male,0,No,Yes,39,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2661.05,No
Male,1,No,No,26,Yes,Yes,DSL,Month-to-month,No,Mailed check,76.08,1978.08,Yes
Male,0,No,No,17,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),69.74,1185.58,Yes
Female,0,No,No,34,No,No,Fiber optic,Two year,Yes,Mailed check,111.14,3778.76,No
Male,0,No,Yes,51,Yes,Yes,DSL,Month-to-month,No,Credit card (automatic),96.4,4928.86,No
Male,0,Yes,No,14,No,No phone service,No,Month-to-month,Yes,Electronic check,118.35,1656.9,Yes
Female,0,Yes,Yes,62,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),66.6,4129.2,No
Female,0,Yes,Yes,52,Yes,No,Fiber optic,One year,Yes,Electronic check,26.6,1383.2,No
Male,0,No,No,65,Yes,No,No,Two year,No,Credit card (automatic),115.46,7504.9,No
Female,0,Yes,Yes,30,Yes,Yes,No,Month-to-month,No,Electronic check,18.42,552.6,No
Male,0,No,No,60,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),97.16,5846.84,Yes
Male,0,Yes,No,63,Yes,Yes,No,Month-to-month,No,Mailed check,21.19,1365.75,No
Male,0,Yes,No,33,Yes,No,DSL,One year,Yes,Electronic check,95.64,3213.21,Yes
Male,0,No,No,54,Yes,Yes,DSL,Month-to-month,Yes,Electronic check,113.67,6138.18,Yes
Female,1,No,Yes,58,No,Yes,Fiber optic,Month-to-month,Yes,Mailed check,57.7,3346.6,No
Male,1,Yes,Yes,2,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,42.58,127.79,No
Female,0,Yes,No,16,Yes,Yes,Fiber optic,One year,Yes,Electronic check,41.08,657.28,Yes
Female,0,Yes,No,45,Yes,No,DSL,Two year,No,Electronic check,68.16,3105.07,No
Female,0,Yes,No,37,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,35.43,1318.06,No
Female,0,No,Yes,34,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.64,2968.21,No
Male,0,Yes,No,0,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),55.57,18.25,Yes
Female,0,No,No,28,Yes,Yes,No,Two year,Yes,Mailed check,50.96,1433.7,No
Male,0,No,No,3,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.05,204.01,No
Female,0,Yes,No,60,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),73.34,4400.4,No
Female,0,No,Yes,16,Yes,No,DSL,Month-to-month,No,Mailed check,32.48,519.68,No
Male,0,Yes,Yes,27,Yes,No,DSL,One year,No,Mailed check,90.19,2524.0,No
Male,0,No,No,49,Yes,Yes,No,One year,No,Electronic check,108.06,5328.58,Yes
Male,0,No,No,7,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,46.35,377.48,No
Female,1,Yes,Yes,33,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),36.4,1201.2,No
Female,0,No,No,58,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.57,5547.03,No
Male,0,No,Yes,17,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,36.72,650.57,No
Male,1,Yes,Yes,58,Yes,No,DSL,Month-to-month,Yes,Electronic check,22.21,1348.47,No
Male,1,No,No,26,Yes,Yes,DSL,Two year,Yes,Mailed check,81.16,2110.16,No
Male,0,No,Yes,15,Yes,No,No,One year,No,Electronic check,42.45,660.6,Yes
Female,0,Yes,No,9,Yes,No,No,Month-to-month,Yes,Electronic check,35.52,355.21,No
Male,0,Yes,No,21,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),118.12,2527.27,Yes
Male,0,No,Yes,15,Yes,No,Fiber optic,Two year,Yes,Electronic check,47.77,716.55,No
Male,0,No,Yes,11,Yes,No,No,Month-to-month,No,Bank transfer (automatic),110.15,1275.74,Yes
Male,0,No,No,50,Yes,No,Fiber optic,Two year,No,Mailed check,36.18,1809.0,No
Female,0,Yes,Yes,0,Yes,No,No,Month-to-month,Yes,Electronic check,101.54,0.0,No
Male,0,No,No,26,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),69.21,1823.49,Yes
Female,0,No,No,66,Yes,No,No,Two year,No,Mailed check,26.02,1740.03,No
Male,0,No,No,11,Yes,No,DSL,Two year,Yes,Mailed check,92.83,1021.13,No
Male,0,No,No,29,Yes,No,DSL,Month-to-month,No,Mailed check,108.99,3160.71,Yes
Female,0,No,Yes,8,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),34.63,277.04,No
Male,0,No,Yes,52,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),92.01,4784.52,Yes
Female,0,Yes,Yes,60,Yes,No,No,Month-to-month,No,Credit card (automatic),63.4,3804.0,No
Female,0,Yes,No,53,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),94.89,5029.17,Yes
Male,1,No,No,36,Yes,No,No,Month-to-month,Yes,Mailed check,90.82,3326.12,No
Female,0,No,Yes,64,Yes,No,DSL,Month-to-month,No,Credit card (automatic),20.71,1344.53,Yes
Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,36.23,1550.12,No
Female,0,Yes,No,48,Yes,Yes,DSL,Two year,Yes,Electronic check,66.04,3177.97,No
Female,0,Yes,No,3,Yes,No,Fiber optic,One year,Yes,Electronic check,113.23,339.69,Yes
Female,0,No,No,63,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),52.89,3338.34,No
Female,0,No,No,50,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),82.15,4107.5,No
Female,0,No,No,71,Yes,No,DSL,Month-to-month,No,Mailed check,19.23,1365.33,No
Female,0,No,No,59,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90.53,5341.27,No
Male,1,Yes,No,30,Yes,Yes,No,One year,No,Credit card (automatic),79.51,2385.3,No
Male,0,Yes,No,71,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),90.97,6458.87,No
Female,0,Yes,No,57,Yes,No,DSL,One year,No,Mailed check,110.28,6353.4,No
Male,1,Yes,Yes,3,Yes,No,DSL,Month-to-month,No,Credit card (automatic),32.94,98.82,Yes
Female,0,No,Yes,21,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),44.68,957.96,No
Female,0,No,No,2,Yes,No,Fiber optic,Month-to-month,No,Mailed check,119.57,268.36,Yes
Male,0,Yes,No,46,Yes,No,DSL,Two year,No,Electronic check,33.94,1623.11,No
Female,0,Yes,No,37,Yes,No,No,One year,Yes,Bank transfer (automatic),91.5,3419.58,No
Female,0,Yes,Yes,32,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),91.96,2942.72,No
Female,0,Yes,No,47,Yes,No,DSL,One year,No,Electronic check,87.67,4205.79,No
Female,0,Yes,No,64,Yes,Yes,No,Month-to-month,No,Mailed check,41.2,2636.8,No
Male,0,No,Yes,25,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),39.94,998.5,No
Female,0,No,No,7,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.97,612.79,Yes
Female,0,Yes,No,49,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,37.0,1817.29,No
Female,0,Yes,No,37,Yes,Yes,No,One year,Yes,Credit card (automatic),85.48,3203.62,Yes
Male,0,Yes,No,9,No,No,DSL,Month-to-month,No,Electronic check,68.24,622.19,Yes
Female,0,No,No,41,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),57.44,2373.49,No
Male,0,No,No,36,Yes,No,DSL,Two year,Yes,Mailed check,48.62,1800.13,No
Male,0,No,No,25,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),114.65,2873.29,No
Female,0,Yes,No,11,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),69.83,802.11,No
Female,0,No,No,48,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.25,3612.0,Yes
Male,0,Yes,No,13,Yes,No,DSL,Month-to-month,Yes,Mailed check,114.82,1492.66,No
Female,1,No,Yes,45,Yes,No,Fiber optic,One year,Yes,Credit card (automatic),84.7,3855.55,No
Male,0,No,No,34,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),115.7,3939.85,No
Male,0,No,No,28,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),28.85,816.26,Yes
Female,0,Yes,No,11,Yes,Yes,No,Two year,Yes,Mailed check,104.36,1147.96,No
Female,0,Yes,No,43,No,No phone service,Fiber optic,Two year,No,Mailed check,52.21,2245.03,No
Male,0,No,Yes,65,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),100.67,6557.89,No
Male,0,Yes,No,1,No,Yes,DSL,Two year,Yes,Mailed check,105.27,105.27,Yes
Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),45.69,2650.02,No
Male,0,Yes,Yes,16,Yes,Yes,No,Month-to-month,No,Mailed check,59.7,955.2,Yes
Female,0,Yes,No,9,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.05,828.45,Yes
Female,0,Yes,Yes,17,Yes,No,DSL,One year,No,Bank transfer (automatic),28.1,477.7,No
Female,1,Yes,No,21,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),95.06,1996.26,No
Female,0,Yes,No,57,No,Yes,DSL,Two year,Yes,Credit card (automatic),29.27,1746.81,No
Female,0,No,No,52,No,No,No,Two year,Yes,Mailed check,111.27,5832.25,No
Male,0,Yes,No,0,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,46.19,14.85,No
Female,0,Yes,Yes,60,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,76.71,4695.72,No
Female,0,No,Yes,30,Yes,No,DSL,Month-to-month,No,Bank transfer (automatic),29.95,898.5,No
Female,0,No,No,30,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.49,1388.47,No
Female,0,No,No,65,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),59.2,3864.44,No
Female,0,No,No,18,Yes,No,DSL,Month-to-month,No,Electronic check,67.68,1241.87,Yes
Male,0,Yes,No,52,Yes,No,Fiber optic,One year,Yes,Mailed check,18.01,936.52,No
Male,0,No,Yes,21,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),108.64,2281.44,Yes
Male,0,No,No,22,Yes,Yes,Fiber optic,Month-to-month,No,Mailed check,18.78,413.16,Yes
Female,1,Yes,No,14,Yes,Yes,No,Month-to-month,No,Mailed check,96.92,1377.26,Yes
Male,0,Yes,Yes,25,Yes,Yes,No,Two year,Yes,Mailed check,66.0,1650.17,No
Male,0,Yes,Yes,2,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.44,142.88,Yes
Female,0,No,Yes,19,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),39.24,771.24,No
Female,1,Yes,Yes,39,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),79.95,3128.89,Yes
Female,0,No,No,38,Yes,No,DSL,Two year,Yes,Mailed check,72.8,2851.61,No
Male,0,Yes,Yes,71,No,No,No,One year,Yes,Electronic check,34.75,2513.6,No
Male,0,Yes,Yes,17,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,42.29,774.57,Yes
Female,0,No,Yes,40,Yes,No phone service,DSL,Month-to-month,No,Mailed check,24.82,992.8,Yes
Female,0,Yes,No,69,Yes,Yes,No,Two year,Yes,Credit card (automatic),24.76,1764.35,No
Male,0,Yes,No,26,Yes,No,DSL,Two year,Yes,Electronic check,19.41,504.66,No
Male,1,Yes,Yes,14,Yes,No phone service,Fiber optic,One year,No,Electronic check,40.49,566.86,No
Female,0,Yes,No,36,No,No,No,Month-to-month,No,Bank transfer (automatic),87.33,3143.88,Yes
Female,0,Yes,Yes,57,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),50.25,2929.92,No
Male,0,No,No,4,No,No,DSL,Month-to-month,Yes,Mailed check,52.96,211.84,No
Female,0,No,Yes,72,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),31.45,2264.4,No
Male,1,Yes,No,6,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),76.7,476.25,No
Male,0,No,No,40,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),52.9,2209.11,No
Male,0,No,No,9,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.98,782.82,Yes
Male,0,No,Yes,61,Yes,No,Fiber optic,One year,Yes,Bank transfer (automatic),93.63,5711.43,No
Female,0,Yes,No,25,No,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.64,1989.43,No
Female,0,Yes,No,67,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,46.16,3092.72,No
Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),69.88,1607.24,Yes
Male,0,No,No,40,Yes,No,No,Two year,No,Credit card (automatic),43.7,1748.0,Yes
Male,1,No,Yes,64,Yes,No phone service,DSL,One year,No,Mailed check,110.1,7113.21,Yes
Male,0,Yes,Yes,16,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.17,1550.66,Yes
Male,1,Yes,Yes,23,No,No,Fiber optic,Two year,Yes,Electronic check,68.29,1597.97,Yes
Female,0,No,No,26,Yes,No,DSL,Month-to-month,No,Mailed check,116.48,3028.48,No
Female,0,No,No,6,Yes,Yes,DSL,Two year,Yes,Electronic check,73.77,476.61,Yes
Female,0,Yes,No,72,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),51.51,3708.72,No
Female,0,No,Yes,11,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),27.74,313.27,No
Male,0,No,No,2,Yes,No,DSL,Month-to-month,Yes,Credit card (automatic),73.46,152.31,Yes
Male,0,No,Yes,9,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.76,1008.31,Yes
Male,0,No,No,32,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),106.41,3437.47,No
Male,0,No,No,45,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.67,3585.15,Yes
Male,0,No,Yes,58,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),58.13,3401.6,No
Female,0,No,No,51,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),84.33,4300.83,No
Male,0,Yes,No,5,Yes,No,DSL,Month-to-month,No,Mailed check,95.74,478.7,No
Female,0,Yes,No,1,Yes,No,DSL,One year,Yes,Bank transfer (automatic),59.99,87.54,Yes
Female,0,No,No,28,Yes,No,No,Two year,No,Mailed check,66.58,1873.94,No
Female,0,No,No,39,Yes,Yes,DSL,Two year,No,Mailed check,87.42,3409.38,No
Female,1,No,No,60,Yes,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,107.42,6445.2,No
Male,0,Yes,No,67,No,Yes,DSL,Month-to-month,Yes,Mailed check,98.68,6648.83,No
Female,0,Yes,Yes,67,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,20.28,1378.22,Yes
Female,0,No,No,28,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),30.69,880.87,No
Female,0,Yes,No,61,Yes,No phone service,Fiber optic,Month-to-month,Yes,Credit card (automatic),104.98,6496.05,No
Male,0,No,Yes,59,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),103.05,6129.75,Yes
Male,0,No,Yes,40,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,57.66,2306.4,Yes
Male,1,No,No,64,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.6,4966.4,No
Female,0,No,No,63,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),110.4,6955.2,No
Female,0,No,No,62,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,110.98,6880.76,No
Male,0,No,Yes,47,Yes,No,Fiber optic,Month-to-month,No,Electronic check,97.88,4600.36,No
Female,0,No,No,19,Yes,Yes,No,One year,No,Credit card (automatic),39.38,748.22,No
Male,0,Yes,Yes,36,Yes,No,Fiber optic,Two year,No,Bank transfer (automatic),92.49,3362.53,No
Male,0,No,No,63,Yes,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),28.31,1860.27,No
Female,0,Yes,No,4,Yes,No,Fiber optic,One year,No,Bank transfer (automatic),109.18,439.48,Yes
Female,1,No,Yes,33,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,33.21,1095.93,No
Female,0,No,No,38,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,85.56,3251.28,Yes
Female,0,Yes,No,66,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),80.24,5381.03,No
Male,0,Yes,No,61,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,97.24,5931.64,No
Male,0,No,No,23,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),74.26,1707.98,No
Male,0,Yes,No,2,Yes,No phone service,DSL,One year,Yes,Mailed check,24.08,48.16,No
Male,0,No,No,70,Yes,No,No,Two year,Yes,Mailed check,90.0,6300.0,No
Male,0,No,Yes,66,Yes,Yes,No,Two year,No,Electronic check,57.08,3767.8,No
Female,0,Yes,Yes,49,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.67,2482.83,No
Male,0,Yes,Yes,28,Yes,No,DSL,One year,No,Bank transfer (automatic),119.15,3356.99,No
Male,1,Yes,No,31,No,No phone service,Fiber optic,Month-to-month,Yes,Electronic check,78.22,2424.82,Yes
Male,0,Yes,No,38,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.49,3438.62,Yes
Female,1,No,No,8,Yes,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),71.69,573.52,Yes
Female,1,Yes,No,13,Yes,No phone service,Fiber optic,Two year,No,Electronic check,96.54,1255.02,No
Female,0,Yes,No,67,Yes,Yes,No,Two year,No,Electronic check,94.71,6345.57,No
Female,0,Yes,No,63,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),85.03,5356.89,No
Male,0,Yes,No,19,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,119.77,2275.63,Yes
Male,0,Yes,No,27,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),64.9,1775.1,Yes
Female,0,No,No,13,Yes,No phone service,DSL,Month-to-month,Yes,Credit card (automatic),90.03,1190.35,Yes
Female,0,No,Yes,43,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),99.37,4272.91,No
Male,1,Yes,No,38,No,No phone service,No,Two year,Yes,Credit card (automatic),56.36,2141.68,No
Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),64.63,1803.39,No
Female,0,No,Yes,63,Yes,No,Fiber optic,One year,Yes,Electronic check,116.86,7387.89,No
Female,0,Yes,No,31,Yes,Yes,No,Month-to-month,Yes,Mailed check,21.29,738.23,Yes
Female,1,No,No,8,No,Yes,Fiber optic,Month-to-month,No,Mailed check,52.2,417.6,Yes
Female,0,No,No,27,Yes,No,Fiber optic,One year,No,Bank transfer (automatic),67.59,1824.93,No
Male,1,Yes,No,16,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),18.15,340.25,No
Male,0,No,No,54,Yes,No,No,Month-to-month,Yes,Electronic check,109.71,5924.34,Yes
Male,0,Yes,Yes,9,Yes,No,DSL,Month-to-month,No,Mailed check,47.2,424.8,No
Female,0,Yes,No,5,Yes,No phone service,DSL,One year,No,Credit card (automatic),44.29,245.89,Yes
Female,0,No,No,47,Yes,No,DSL,Two year,No,Bank transfer (automatic),101.67,4778.49,No
Male,0,No,No,66,Yes,No,DSL,Two year,Yes,Mailed check,46.35,3093.55,No
Male,0,Yes,No,40,Yes,No,DSL,Two year,Yes,Credit card (automatic),85.08,3427.5,No
Male,0,No,No,59,Yes,Yes,Fiber optic,Two year,No,Credit card (automatic),101.79,6005.61,Yes
Male,0,Yes,Yes,41,Yes,Yes,DSL,Two year,No,Electronic check,98.83,4052.03,No
Female,0,No,No,70,Yes,Yes,Fiber optic,One year,No,Bank transfer (automatic),97.76,6843.2,No
Male,1,No,No,27,Yes,Yes,DSL,Month-to-month,No,Credit card (automatic),27.04,806.0,No
Male,0,Yes,No,12,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),26.14,400.95,Yes
Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,Two year,Yes,Mailed check,49.29,819.72,No
Male,0,Yes,No,35,No,No,No,Month-to-month,No,Mailed check,21.67,778.47,No
Male,0,No,No,14,Yes,No phone service,No,Month-to-month,Yes,Bank transfer (automatic),69.04,966.56,Yes
Male,0,Yes,Yes,55,Yes,Yes,No,Two year,Yes,Credit card (automatic),58.27,3271.8,No
Male,0,Yes,No,3,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),74.82,224.46,Yes
Female,0,No,Yes,51,No,Yes,Fiber optic,Two year,Yes,Mailed check,48.48,2472.48,No
Female,0,No,No,9,Yes,Yes,Fiber optic,One year,No,Credit card (automatic),67.55,624.69,No
Female,0,Yes,No,44,Yes,No,Fiber optic,Month-to-month,No,Credit card (automatic),52.14,2389.01,No
Female,0,Yes,No,28,Yes,No phone service,DSL,One year,Yes,Mailed check,37.91,1061.48,No
Male,0,Yes,No,52,Yes,Yes,Fiber optic,Two year,Yes,Electronic check,84.24,4381.33,No
Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.69,2427.32,Yes
Female,0,No,No,22,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),102.58,2262.15,No
Male,0,No,No,56,No,Yes,Fiber optic,Two year,Yes,Electronic check,107.22,6037.59,Yes
